Customer_ID,Customer_Name,Gender,Age,Mobile,City,Region,Customer_Type,Loyalty_Points,Registration_Date
4169,Faqid Cherian,Male,29,2453554690,Jaipur,Rajasthan,Retail,6232,2026-02-04
4170,Viraj Chakrabarti,Male,24,1950145770,Rajkot,Gujarat,Clinic,4759,2024-09-06
4171,William Baria,Male,23,8406443877,Bengaluru,Karnataka,Retail,8628,2026-02-23
4172,Anvi Sankaran,Female,22,6263574196,Pune,Maharashtra,Hospital,2480,2024-03-29
4173,Mohammed Swamy,Male,70,9643870974,Jaipur,Rajasthan,Hospital,5671,2025-11-29
4174,Ranveer Parmar,Male,66,6809252703,Vadodara,Gujarat,Hospital,4036,2024-06-26
4175,Adweta Nath,Female,84,7850799240,Mumbai,Maharashtra,Clinic,6910,2025-04-15
4176,Amaira Zachariah,Female,84,0842943446,Indore,Madhya Pradesh,Hospital,4356,2023-03-18
4177,Onkar Shukla,Male,40,8901301381,Surat,Gujarat,Hospital,6813,2026-01-02
4178,Wahab Shere,Male,21,5763908648,Jaipur,Rajasthan,Retail,8757,2021-08-23
4179,Vaishnavi Hora,Female,64,1291423354,Rajkot,Gujarat,Clinic,7946,2021-12-20
4180,Banjeet Sibal,Male,18,8992698438,Rajkot,Gujarat,Retail,8060,2025-12-15
4181,Ikshita Shankar,Female,43,1977095951,Delhi,Delhi,Hospital,4686,2021-07-22
4182,Yashodhara Dhaliwal,Female,35,1723906129,Jaipur,Rajasthan,Clinic,1216,2023-01-04
4183,Nakul Padmanabhan,Male,28,2287168516,Vadodara,Gujarat,Hospital,3572,2021-10-14
4184,Chatura Bakshi,Male,76,7517212065,Mumbai,Maharashtra,Hospital,4385,2022-11-25
4185,Praneel Mahal,Male,65,1801616558,Delhi,Delhi,Clinic,6331,2025-12-08
4186,Alexander Din,Male,49,9026087111,Indore,Madhya Pradesh,Clinic,4881,2022-10-30
4187,Yagnesh Din,Male,29,9456667715,Vadodara,Gujarat,Retail,2657,2025-07-17
4188,Daksha Pant,Female,63,0243689838,Delhi,Delhi,Clinic,2717,2024-08-09
4189,Kashvi Dugal,Female,84,0513778085,Mumbai,Maharashtra,Clinic,8424,2026-01-31
4190,Jairaj Sundaram,Male,18,9801609240,Vadodara,Gujarat,Clinic,2504,2022-04-01
4191,Tristan Mannan,Male,22,1914899632,Mumbai,Maharashtra,Retail,5285,2024-07-30
4192,Vrishti Kothari,Female,79,1929975353,Indore,Madhya Pradesh,Clinic,1715,2024-03-30
4193,Jeevika Dugar,Female,64,2378572082,Surat,Gujarat,Hospital,2282,2025-08-13
4194,Garima Prasad,Female,60,3815123671,Bengaluru,Karnataka,Hospital,983,2024-02-26
4195,Gautami Dugar,Female,37,7644199782,Ahmedabad,Gujarat,Clinic,4638,2023-08-29
4196,Nathan Rana,Male,81,9657212067,Ahmedabad,Gujarat,Retail,7754,2023-05-18
4197,Bakhshi Ray,Male,52,5968436042,Delhi,Delhi,Clinic,489,2025-08-07
4198,Darpan Balan,Male,50,4943366293,Rajkot,Gujarat,Clinic,7347,2021-12-16
4199,Peter Dhingra,Male,57,4685726098,Pune,Maharashtra,Clinic,6171,2025-11-22
4200,Anjali Sarna,Female,83,0706653734,Delhi,Delhi,Retail,5826,2022-06-27
4201,Arya Sekhon,Female,57,8756191333,Pune,Maharashtra,Clinic,3083,2024-10-29
4202,Azad More,Male,19,4457864849,Pune,Maharashtra,Clinic,8078,2023-03-17
4203,Upasna Sani,Female,43,3617893883,Delhi,Delhi,Clinic,4122,2026-01-25
4204,Charita Buch,Female,62,2149904948,Pune,Maharashtra,Hospital,7178,2025-07-17
4205,Advika Kamdar,Female,56,0683401365,Pune,Maharashtra,Retail,4522,2024-10-01
4206,Nachiket Sheth,Male,76,7412730970,Vadodara,Gujarat,Hospital,3629,2026-04-09
4207,Rohan Vyas,Male,69,9426617157,Indore,Madhya Pradesh,Clinic,5092,2025-02-05
4208,Gabriel Gopal,Male,55,6532641459,Ahmedabad,Gujarat,Retail,16,2024-02-16
4209,Ronith Mahal,Male,18,7219115754,Delhi,Delhi,Clinic,1683,2021-10-28
4210,Warhi Thaker,Female,49,2310488084,Bengaluru,Karnataka,Clinic,2756,2022-04-13
4211,Shivani Krishnamurthy,Female,69,8540713433,Mumbai,Maharashtra,Retail,3722,2025-02-25
4212,Noah Nagi,Male,60,9788110013,Surat,Gujarat,Hospital,9326,2022-06-13
4213,Chaman Oommen,Female,50,6257742889,Delhi,Delhi,Clinic,6980,2024-04-22
4214,Arin Tank,Male,51,1826032234,Pune,Maharashtra,Retail,6684,2024-07-30
4215,Chameli Goel,Female,52,9751201011,Ahmedabad,Gujarat,Retail,7918,2025-07-17
4216,Azaan Raj,Male,70,4042453019,Indore,Madhya Pradesh,Hospital,890,2022-11-22
4217,Anay Hegde,Male,69,8203125284,Bengaluru,Karnataka,Clinic,1445,2023-06-20
4218,Aarav Sidhu,Male,45,9190510982,Vadodara,Gujarat,Retail,5063,2023-02-02
4219,Charvi Merchant,Female,27,1297286448,Delhi,Delhi,Hospital,6993,2021-12-28
4220,Liam Barman,Male,67,1600229941,Jaipur,Rajasthan,Clinic,6163,2024-08-29
4221,Abha Banerjee,Female,76,1447224062,Rajkot,Gujarat,Retail,4723,2023-01-03
4222,Waida Krish,Female,35,1973261382,Vadodara,Gujarat,Retail,6519,2022-11-08
4223,Harish Ganesan,Male,72,8484065622,Jaipur,Rajasthan,Clinic,173,2024-11-04
4224,Oni Bhardwaj,Female,20,7280489673,Ahmedabad,Gujarat,Hospital,9255,2024-05-12
4225,Krish Pandey,Male,77,5838984815,Pune,Maharashtra,Retail,9854,2024-06-25
4226,Vamakshi Saraf,Female,23,0743333587,Vadodara,Gujarat,Clinic,1900,2025-11-14
4227,Jeevika Sastry,Female,25,1131731822,Jaipur,Rajasthan,Clinic,2027,2026-06-05
4228,Gabriel Bandi,Male,19,2052044213,Pune,Maharashtra,Hospital,311,2022-07-26
4229,Faras Rana,Male,73,6510874515,Jaipur,Rajasthan,Clinic,4265,2026-06-15
4230,Udarsh Ramakrishnan,Male,65,9648144802,Jaipur,Rajasthan,Retail,1257,2023-03-30
4231,Gaurangi Sarraf,Female,19,0920483539,Vadodara,Gujarat,Retail,2635,2022-08-03
4232,Daniel Oak,Male,31,2099951097,Delhi,Delhi,Retail,5824,2023-05-29
4233,Arin Nanda,Male,72,1112962611,Delhi,Delhi,Hospital,5825,2021-11-01
4234,Yachana Parsa,Female,84,7340724572,Mumbai,Maharashtra,Clinic,3324,2021-09-17
4235,Rudra Chowdhury,Male,32,5159580363,Rajkot,Gujarat,Retail,1171,2026-02-06
4236,Quincy Deo,Male,73,0971895876,Ahmedabad,Gujarat,Clinic,4957,2021-12-02
4237,Zilmil Rai,Female,25,1845659520,Ahmedabad,Gujarat,Hospital,9729,2025-07-09
4238,Krish Patil,Male,78,8311875686,Ahmedabad,Gujarat,Retail,3474,2023-11-11
4239,Girik Dass,Male,30,0208835855,Surat,Gujarat,Retail,3637,2025-07-09
4240,Vedhika Ratti,Female,30,1400288105,Indore,Madhya Pradesh,Hospital,4850,2025-07-23
4241,Damini Divan,Female,25,4690351627,Mumbai,Maharashtra,Retail,8357,2023-03-23
4242,Jairaj Upadhyay,Male,42,2982506522,Vadodara,Gujarat,Clinic,2044,2022-02-02
4243,Amaira Kant,Female,74,5142959915,Mumbai,Maharashtra,Retail,467,2024-11-09
4244,Akshay Dua,Male,25,8630676351,Indore,Madhya Pradesh,Hospital,9475,2026-01-14
4245,Damyanti Raja,Female,41,5736266645,Bengaluru,Karnataka,Retail,3504,2024-02-28
4246,Ekalinga Ghose,Male,40,4078211410,Mumbai,Maharashtra,Hospital,9488,2022-04-18
4247,George Halder,Male,81,9988205774,Rajkot,Gujarat,Clinic,891,2026-01-04
4248,Ati Dayal,Female,66,3321395901,Pune,Maharashtra,Retail,2497,2024-10-05
4249,Raksha Ganesh,Female,42,5214471622,Jaipur,Rajasthan,Hospital,2315,2024-11-04
4250,Pratyush Kumer,Male,75,2977247452,Mumbai,Maharashtra,Clinic,7353,2024-02-03
4251,Varsha Gala,Female,30,8295614506,Ahmedabad,Gujarat,Retail,3483,2022-12-26
4252,Krish Krishna,Male,43,0150669114,Ahmedabad,Gujarat,Hospital,984,2023-01-07
4253,Avi Kohli,Male,78,5291153300,Bengaluru,Karnataka,Clinic,8784,2023-10-18
4254,Zehaan Nath,Male,74,0495867403,Pune,Maharashtra,Clinic,6788,2023-06-03
4255,Omkaar Madan,Male,78,2525904100,Pune,Maharashtra,Hospital,3801,2023-11-11
4256,Oeshi Karan,Female,64,7418874730,Ahmedabad,Gujarat,Retail,2682,2023-11-01
4257,Nandini Vasa,Female,23,9120324302,Jaipur,Rajasthan,Clinic,9004,2024-05-28
4258,Vivaan Madan,Male,33,0297088662,Ahmedabad,Gujarat,Clinic,3342,2024-12-25
4259,Zarna Sridhar,Female,67,4360003236,Jaipur,Rajasthan,Retail,9105,2023-10-15
4260,Eiravati Dhillon,Female,33,3999012319,Indore,Madhya Pradesh,Retail,4,2023-12-05
4261,Nimrat Chaudhary,Female,24,1838578774,Ahmedabad,Gujarat,Clinic,3807,2022-04-22
4262,Orinder Lala,Male,51,7270089242,Ahmedabad,Gujarat,Hospital,653,2026-03-16
4263,Jeet Bhagat,Male,85,2581296969,Ahmedabad,Gujarat,Retail,9818,2022-05-17
4264,Yahvi Prasad,Female,40,8341006897,Bengaluru,Karnataka,Clinic,4518,2022-10-27
4265,Priya Tella,Female,41,6130863024,Vadodara,Gujarat,Retail,4510,2026-06-11
4266,Hamsini Sodhi,Female,28,7670409012,Delhi,Delhi,Retail,6873,2021-08-24
4267,Ishaan Balakrishnan,Male,68,8025461661,Indore,Madhya Pradesh,Clinic,6795,2022-01-26
4268,Azad Verma,Male,41,3840468543,Ahmedabad,Gujarat,Retail,667,2026-06-24
4269,Bhavika Keer,Female,38,5129056997,Mumbai,Maharashtra,Clinic,7050,2024-09-27
4270,Max Doctor,Male,22,5259069847,Mumbai,Maharashtra,Hospital,4334,2023-02-19
4271,Jyoti Sathe,Female,39,8999794508,Rajkot,Gujarat,Clinic,3526,2024-10-29
4272,Yoshita Ramanathan,Female,41,7796117830,Mumbai,Maharashtra,Hospital,7542,2022-08-30
4273,Amara Dube,Female,33,7443445612,Indore,Madhya Pradesh,Clinic,8999,2025-06-11
4274,Fiyaz Kuruvilla,Male,55,0630212847,Delhi,Delhi,Hospital,1289,2026-04-15
4275,Chakradhar Parmar,Male,62,8879017146,Jaipur,Rajasthan,Clinic,2324,2021-07-16
4276,Bachittar Tailor,Male,33,8157462690,Mumbai,Maharashtra,Hospital,5295,2026-02-17
4277,Charles Natarajan,Male,29,0304116785,Ahmedabad,Gujarat,Clinic,6808,2022-01-01
4278,Dalbir Zacharia,Male,60,7340170871,Vadodara,Gujarat,Clinic,8314,2022-06-16
4279,Kalpit Swamy,Male,36,4808406920,Pune,Maharashtra,Hospital,6225,2023-03-19
4280,Aradhana Bhattacharyya,Female,82,9204952907,Jaipur,Rajasthan,Retail,7402,2024-07-07
4281,Reyansh Merchant,Male,41,4807888918,Indore,Madhya Pradesh,Hospital,7326,2021-12-16
4282,Darsh Sarna,Male,63,9849605115,Delhi,Delhi,Hospital,1313,2023-01-18
4283,Ishwar Jhaveri,Male,24,8685670810,Ahmedabad,Gujarat,Clinic,2945,2022-05-03
4284,Jagvi Venkataraman,Female,44,2878267720,Bengaluru,Karnataka,Clinic,2151,2023-02-14
4285,Matthew Garg,Male,29,4074572332,Indore,Madhya Pradesh,Hospital,9395,2022-05-30
4286,Vedhika Kota,Female,19,1342618945,Pune,Maharashtra,Hospital,4874,2025-04-23
4287,Ati Ghose,Female,23,0150854420,Mumbai,Maharashtra,Clinic,8432,2022-12-26
4288,Wahab Mallick,Male,74,3692017253,Pune,Maharashtra,Clinic,2651,2026-01-19
4289,Lekha Lanka,Female,24,8077242258,Ahmedabad,Gujarat,Clinic,4271,2026-07-14
4290,Ronith Goel,Male,62,9433309933,Ahmedabad,Gujarat,Retail,3323,2024-08-10
4291,Veda Anand,Female,45,4923425747,Jaipur,Rajasthan,Retail,7233,2025-03-08
4292,Ria Narayan,Female,64,8692938490,Jaipur,Rajasthan,Retail,3377,2022-11-06
4293,Zaitra Pingle,Female,26,0196905533,Pune,Maharashtra,Retail,1864,2025-11-22
4294,Daniel Nayar,Male,45,1806790794,Rajkot,Gujarat,Hospital,2553,2021-11-01
4295,Jagvi Sehgal,Female,82,9012194082,Rajkot,Gujarat,Hospital,4283,2025-04-20
4296,Jackson Karpe,Male,26,4988016221,Rajkot,Gujarat,Hospital,2431,2023-06-04
4297,Abhimanyu Sama,Male,49,1385253044,Bengaluru,Karnataka,Retail,4413,2024-01-10
4298,Daksha Chhabra,Female,47,4727116753,Surat,Gujarat,Hospital,9505,2025-03-28
4299,Kevin Thakur,Male,63,6578196499,Vadodara,Gujarat,Hospital,8179,2023-09-12
4300,Banjeet Mody,Male,81,4011684820,Mumbai,Maharashtra,Hospital,2942,2022-03-27
4301,Barkha Doshi,Female,28,4860590243,Jaipur,Rajasthan,Retail,3375,2021-08-02
4302,Anay Comar,Male,76,2261565087,Pune,Maharashtra,Clinic,3490,2025-09-21
4303,Chavvi Dhar,Female,34,3175802384,Ahmedabad,Gujarat,Hospital,5912,2023-10-12
4304,Chanchal Gala,Female,83,4732311461,Surat,Gujarat,Hospital,4202,2025-02-11
4305,Kamya Sastry,Female,41,5347508500,Indore,Madhya Pradesh,Retail,590,2023-02-07
4306,Neel Arora,Male,47,4712109145,Pune,Maharashtra,Retail,1035,2023-01-06
4307,Aarnav Natt,Male,19,7227460963,Ahmedabad,Gujarat,Hospital,3760,2022-07-08
4308,Caleb Mani,Male,46,3101976641,Indore,Madhya Pradesh,Retail,1960,2024-12-14
4309,Indira Ghosh,Female,63,9300248813,Pune,Maharashtra,Hospital,7668,2025-01-19
4310,Upma Lala,Female,47,1654577845,Bengaluru,Karnataka,Hospital,5270,2024-01-09
4311,Karan Sood,Male,65,8379087808,Ahmedabad,Gujarat,Hospital,7349,2023-04-21
4312,Patrick Dhar,Male,67,2268660567,Pune,Maharashtra,Hospital,4906,2022-01-29
4313,Anthony More,Male,21,9213748891,Bengaluru,Karnataka,Hospital,9468,2022-03-03
4314,Teerth Venkatesh,Male,28,2372618078,Rajkot,Gujarat,Clinic,5241,2026-03-20
4315,Leena Joshi,Female,57,1946571609,Surat,Gujarat,Clinic,8980,2024-10-01
4316,Libni Rajagopalan,Female,56,0861451346,Pune,Maharashtra,Hospital,5039,2021-12-06
4317,Yoshita Lala,Female,60,1177675494,Bengaluru,Karnataka,Clinic,6563,2024-09-27
4318,Gautami Sekhon,Female,24,1332062504,Rajkot,Gujarat,Clinic,251,2024-08-09
4319,Arin Bawa,Male,41,4590305606,Rajkot,Gujarat,Retail,2513,2024-02-07
4320,Darpan Bhardwaj,Male,19,3532004268,Jaipur,Rajasthan,Clinic,2382,2023-04-12
4321,Jalsa Bajaj,Female,33,3695985637,Mumbai,Maharashtra,Retail,7660,2024-06-08
4322,Neel Oak,Male,69,4883919876,Indore,Madhya Pradesh,Clinic,7821,2026-05-19
4323,Chaaya Ram,Female,23,5215582559,Bengaluru,Karnataka,Retail,4768,2021-12-01
4324,Amol Chaudhary,Male,73,9105718216,Surat,Gujarat,Retail,6496,2024-01-30
4325,Vasatika Chaudhary,Female,82,0729575621,Rajkot,Gujarat,Clinic,1144,2025-10-07
4326,Niharika Raju,Female,55,0423183000,Ahmedabad,Gujarat,Clinic,549,2024-04-30
4327,Aradhana Venkataraman,Female,39,1083407672,Ahmedabad,Gujarat,Clinic,9146,2022-08-17
4328,Anya Karan,Female,61,1491968823,Vadodara,Gujarat,Hospital,7930,2021-10-03
4329,Ojasvi Bora,Female,73,0927511087,Mumbai,Maharashtra,Hospital,6887,2025-02-27
4330,Hitesh Sangha,Male,75,8966337284,Pune,Maharashtra,Clinic,8565,2022-09-12
4331,Meghana Saran,Female,50,5064057185,Vadodara,Gujarat,Hospital,5624,2026-01-29
4332,Ekanta Swamy,Female,21,5437223310,Vadodara,Gujarat,Retail,6598,2023-04-22
4333,Kashvi Wali,Female,45,5983401452,Delhi,Delhi,Hospital,2644,2021-08-11
4334,Bachittar Gara,Male,22,5385094661,Pune,Maharashtra,Clinic,6543,2022-07-30
4335,Nicholas Murty,Male,58,8046432217,Ahmedabad,Gujarat,Hospital,4748,2021-09-10
4336,Warhi Balasubramanian,Female,49,4740335849,Pune,Maharashtra,Clinic,1920,2023-02-13
4337,Hardik Gade,Male,85,8739338373,Ahmedabad,Gujarat,Hospital,3211,2025-04-03
4338,Qasim Dar,Male,46,5798369224,Vadodara,Gujarat,Clinic,3579,2024-01-19
4339,Keya Dada,Female,18,5974705339,Vadodara,Gujarat,Retail,7730,2026-01-11
4340,Kala Kamdar,Female,37,0226480304,Vadodara,Gujarat,Hospital,4347,2026-03-15
4341,Wridesh Narayan,Male,54,5099554387,Bengaluru,Karnataka,Hospital,1289,2026-04-17
4342,Yadavi Nazareth,Female,39,2605147803,Surat,Gujarat,Clinic,5493,2022-03-15
4343,Nitara Bahl,Female,81,3376344046,Indore,Madhya Pradesh,Clinic,9636,2022-06-11
4344,Kamya Goel,Female,49,0262374660,Jaipur,Rajasthan,Clinic,7633,2025-07-08
4345,Ria Divan,Female,22,0188371532,Jaipur,Rajasthan,Retail,3119,2022-06-27
4346,Eiravati Pant,Female,77,7795176958,Rajkot,Gujarat,Hospital,5920,2026-04-01
4347,Chameli Nagarajan,Female,52,5054330964,Surat,Gujarat,Retail,2602,2024-10-26
4348,Amrita Nagy,Female,66,1997300728,Ahmedabad,Gujarat,Hospital,5617,2023-11-30
4349,Devansh Grewal,Male,72,5582618301,Bengaluru,Karnataka,Clinic,8676,2024-11-27
4350,Aditya Thakur,Male,27,3302855501,Bengaluru,Karnataka,Clinic,6834,2025-10-04
4351,George Ray,Male,57,3890285205,Delhi,Delhi,Clinic,644,2025-05-02
4352,George Hegde,Male,77,6684940317,Delhi,Delhi,Retail,9145,2021-12-12
4353,Kavya Tripathi,Female,73,7408023211,Ahmedabad,Gujarat,Clinic,1419,2024-06-13
4354,Amrita Shroff,Female,43,9758111959,Indore,Madhya Pradesh,Retail,7783,2023-06-09
4355,Bhavya Kadakia,Female,77,7979345344,Bengaluru,Karnataka,Clinic,9405,2022-11-20
4356,Ishani Badami,Female,64,9136938184,Surat,Gujarat,Retail,164,2021-08-29
4357,Unnati Ramesh,Female,27,6030037833,Vadodara,Gujarat,Clinic,7479,2023-05-20
4358,Vasudha Bose,Female,35,6386140013,Delhi,Delhi,Retail,4929,2024-08-31
4359,Vedhika Brahmbhatt,Female,38,6291829675,Surat,Gujarat,Retail,89,2024-10-03
4360,Vedant Bath,Male,26,1756826163,Surat,Gujarat,Hospital,5471,2021-07-15
4361,Vanya Chander,Female,27,8273668566,Indore,Madhya Pradesh,Clinic,6204,2025-04-11
4362,Kala Jaggi,Female,47,2764771856,Bengaluru,Karnataka,Clinic,7356,2022-02-26
4363,Nidhi Narain,Female,43,3839134725,Vadodara,Gujarat,Clinic,4947,2025-09-16
4364,Yash Dube,Male,83,5399963260,Bengaluru,Karnataka,Clinic,2517,2025-01-28
4365,Vasudha Cherian,Female,22,4922722655,Vadodara,Gujarat,Retail,5096,2022-04-06
4366,Zinal Verma,Female,23,3982887996,Ahmedabad,Gujarat,Clinic,8119,2024-07-18
4367,Ethan Prakash,Male,40,3503842167,Surat,Gujarat,Clinic,1288,2024-08-21
4368,Fiyaz Bahl,Male,60,3090449588,Bengaluru,Karnataka,Clinic,3445,2026-05-01
4369,Ishanvi Suri,Female,54,7773710100,Vadodara,Gujarat,Clinic,7917,2025-03-06
4370,Gayathri Mannan,Female,84,9270853854,Bengaluru,Karnataka,Hospital,7040,2022-06-20
4371,Yachana Sachar,Female,38,8696974263,Pune,Maharashtra,Retail,3746,2026-01-25
4372,Jagvi Mital,Female,85,6308951955,Pune,Maharashtra,Clinic,8792,2025-02-23
4373,Sneha Buch,Female,77,7653549339,Delhi,Delhi,Hospital,760,2024-09-23
4374,Raagini Gupta,Female,72,8685284226,Surat,Gujarat,Clinic,1890,2023-10-04
4375,Kamya Lal,Female,28,3489096643,Pune,Maharashtra,Hospital,4859,2021-11-14
4376,Azaan Zacharia,Male,84,3403131175,Bengaluru,Karnataka,Retail,881,2023-06-04
4377,Christopher Chahal,Male,50,9559826586,Vadodara,Gujarat,Hospital,255,2024-03-04
4378,Omaja Srivastava,Female,70,4584669455,Bengaluru,Karnataka,Retail,2898,2022-07-23
4379,Balhaar Dyal,Male,30,6490986079,Delhi,Delhi,Clinic,2923,2025-02-15
4380,Tejas Om,Male,63,9960471726,Pune,Maharashtra,Hospital,9419,2023-07-01
4381,Yashodhara Singh,Female,53,4914737324,Ahmedabad,Gujarat,Hospital,4200,2025-12-27
4382,Kalpit Tak,Male,49,8446232992,Indore,Madhya Pradesh,Retail,5714,2023-10-22
4383,Harish Ramakrishnan,Male,31,3765534383,Pune,Maharashtra,Clinic,516,2021-07-17
4384,Kritika Kumer,Female,34,8746382981,Delhi,Delhi,Clinic,2349,2023-06-16
4385,Jeremiah Banik,Male,68,5677651424,Indore,Madhya Pradesh,Hospital,3532,2024-10-05
4386,Dayita Nayak,Female,61,0071962305,Delhi,Delhi,Retail,8118,2023-07-25
4387,Anmol Som,Male,49,4926934720,Vadodara,Gujarat,Clinic,3945,2023-05-18
4388,Anjali Vohra,Female,80,0727881821,Ahmedabad,Gujarat,Clinic,8821,2025-07-23
4389,Anirudh Dyal,Male,26,4074008499,Jaipur,Rajasthan,Clinic,2270,2023-11-24
4390,Wridesh Agate,Male,25,1942984298,Surat,Gujarat,Hospital,9633,2026-05-22
4391,Krisha Khanna,Female,30,9655641816,Bengaluru,Karnataka,Hospital,3637,2021-12-16
4392,Xalak Palan,Female,57,3564330178,Vadodara,Gujarat,Hospital,937,2024-05-03
4393,Vritti Kar,Female,21,1079604362,Vadodara,Gujarat,Hospital,5390,2023-10-29
4394,Maya Singhal,Female,76,1355415696,Bengaluru,Karnataka,Hospital,7586,2023-11-23
4395,Manya Sinha,Female,74,0143354185,Rajkot,Gujarat,Clinic,8954,2022-08-14
4396,Tristan Verma,Male,77,9979194210,Ahmedabad,Gujarat,Retail,9652,2022-11-25
4397,Agastya Patla,Male,60,5690959277,Delhi,Delhi,Hospital,354,2025-08-02
4398,Ekbal Golla,Male,35,7837575986,Jaipur,Rajasthan,Retail,3115,2021-11-04
4399,Fariq Subramaniam,Male,52,3578610596,Jaipur,Rajasthan,Retail,8183,2022-08-17
4400,Dhruv Yadav,Male,22,1271544391,Mumbai,Maharashtra,Retail,4326,2025-07-31
4401,Kashvi Pal,Female,41,2329378101,Vadodara,Gujarat,Hospital,2716,2023-12-26
4402,Hemangini Rajan,Female,19,7381698646,Delhi,Delhi,Hospital,5271,2023-03-25
4403,Zayyan Sibal,Male,52,3978379761,Delhi,Delhi,Retail,3789,2024-05-15
4404,Chaitaly Walia,Female,49,2746288181,Jaipur,Rajasthan,Retail,8397,2024-02-13
4405,Aarna Srivastava,Female,65,7352148152,Jaipur,Rajasthan,Hospital,8971,2022-04-28
4406,Hemangini Samra,Female,69,0756698500,Rajkot,Gujarat,Retail,5461,2022-06-12
4407,Wazir Peri,Male,44,0222500260,Mumbai,Maharashtra,Clinic,7817,2025-05-03
4408,Samar Lalla,Male,23,8937179809,Pune,Maharashtra,Hospital,5129,2023-06-04
4409,Zinal Dey,Female,27,1372318020,Mumbai,Maharashtra,Clinic,3023,2022-01-02
4410,Azaan Rau,Male,55,1799124151,Rajkot,Gujarat,Clinic,8734,2022-10-28
4411,Fitan Shetty,Male,68,3171601877,Surat,Gujarat,Retail,8373,2026-05-05
4412,Lavanya Aurora,Female,37,3291986448,Indore,Madhya Pradesh,Retail,5140,2022-11-16
4413,Vamakshi Vohra,Female,53,6478306235,Mumbai,Maharashtra,Retail,3252,2022-12-27
4414,Karan Korpal,Male,20,3954877942,Rajkot,Gujarat,Hospital,9890,2025-05-13
4415,Ojas Jaggi,Male,62,0489502211,Jaipur,Rajasthan,Retail,4327,2025-06-19
4416,Oliver Majumdar,Male,44,6614417474,Bengaluru,Karnataka,Clinic,9588,2024-12-01
4417,Xalak Bhagat,Female,21,6239839860,Pune,Maharashtra,Retail,1343,2021-11-15
4418,Hredhaan Tella,Male,53,0139788595,Mumbai,Maharashtra,Clinic,5767,2025-12-09
4419,Reyansh Reddy,Male,85,6031436535,Delhi,Delhi,Clinic,4617,2022-08-26
4420,Orinder Venkataraman,Male,41,8184623734,Indore,Madhya Pradesh,Clinic,524,2024-12-08
4421,Jagvi Chand,Female,69,1452389773,Delhi,Delhi,Clinic,7808,2023-11-03
4422,Diya Bhagat,Female,79,1178234590,Pune,Maharashtra,Clinic,9608,2023-07-16
4423,Theodore Pai,Male,19,6705957894,Vadodara,Gujarat,Retail,3552,2022-09-01
4424,George Batta,Male,63,0665753857,Rajkot,Gujarat,Retail,2106,2024-07-19
4425,Daniel Kapur,Male,44,0858970908,Ahmedabad,Gujarat,Hospital,9177,2023-07-26
4426,Gaurangi Sule,Female,68,1049774675,Delhi,Delhi,Retail,7275,2023-02-22
4427,Neha Rajagopalan,Female,50,7427254032,Surat,Gujarat,Retail,6957,2024-05-24
4428,Pratyush Agarwal,Male,62,6212633628,Jaipur,Rajasthan,Hospital,1691,2022-10-11
4429,Abdul Iyer,Male,51,3297082844,Pune,Maharashtra,Hospital,3932,2022-02-16
4430,Mahika Kaul,Female,39,0881292107,Pune,Maharashtra,Retail,7300,2025-03-15
4431,Ikshita Garde,Female,80,4178396353,Ahmedabad,Gujarat,Hospital,5463,2024-08-09
4432,Lucky Dube,Male,37,8939084743,Vadodara,Gujarat,Hospital,5122,2025-03-19
4433,Quincy Shanker,Male,23,5005545810,Ahmedabad,Gujarat,Retail,5782,2025-04-12
4434,Rohan Trivedi,Male,22,8740889033,Mumbai,Maharashtra,Clinic,9125,2023-09-03
4435,Patrick Sarraf,Male,48,3997707422,Delhi,Delhi,Clinic,2017,2025-09-12
4436,Bimala Dayal,Female,29,0826223368,Indore,Madhya Pradesh,Retail,2499,2025-09-07
4437,Faris Ramaswamy,Male,51,7089313124,Delhi,Delhi,Hospital,2384,2021-12-09
4438,Dipta Solanki,Female,77,9230030382,Rajkot,Gujarat,Hospital,1366,2022-10-16
4439,Rayaan Dasgupta,Male,82,9902725091,Vadodara,Gujarat,Hospital,3278,2025-12-27
4440,Saksham Kadakia,Male,39,4408521597,Jaipur,Rajasthan,Hospital,4767,2024-06-25
4441,Saksham Nair,Male,22,6431288264,Surat,Gujarat,Hospital,111,2026-05-07
4442,Vedant Vala,Male,35,0882382752,Surat,Gujarat,Hospital,4375,2022-05-27
4443,Praneel Borah,Male,29,0420245593,Pune,Maharashtra,Retail,5294,2023-10-01
4444,Anusha Chhabra,Female,71,1970868799,Surat,Gujarat,Hospital,7387,2022-08-07
4445,Vasana Mangal,Female,18,5273472768,Pune,Maharashtra,Hospital,6597,2023-10-30
4446,Yashoda Ramaswamy,Female,31,5026627655,Ahmedabad,Gujarat,Hospital,5012,2025-05-17
4447,Vasudha Chaudhari,Female,45,9913097914,Pune,Maharashtra,Hospital,465,2026-03-31
4448,Wridesh Shere,Male,63,8042448642,Ahmedabad,Gujarat,Retail,3447,2023-05-10
4449,Priya Korpal,Female,77,9022857535,Surat,Gujarat,Clinic,2079,2022-10-30
4450,Saanvi Saini,Female,56,8569946626,Mumbai,Maharashtra,Hospital,4362,2023-02-12
4451,Niharika Pandya,Female,33,4041811902,Ahmedabad,Gujarat,Hospital,7005,2022-11-05
4452,Chaitaly Pathak,Female,32,3927269701,Delhi,Delhi,Retail,6383,2026-03-29
